TestRun,TesterName,Coupon,DutNumber,X,Y,PO_LD_W,BVR_LD_A,VF_LD_V,VF_LD2_V,PO_LD2_W,VF_LD3_V,PO_LD3_W,VF_LD4_V,PO_LD4_W,VF_LD5_V,PO_LD5_W,PK_WVL_nm,PK_WVL2_nm,RMSBDW_nm,RMSBDW2_nm,WPE,DCPULSE_VF_LD_V,DCPULSE_PO_LD_W,DCPULSE_RMSBDW_nm,DCPULSE_PK_WVL_nm,WVL_10pct_nm,WVL_90pct_nm,WVL_5pct_nm,WVL_95pct_nm,WVL_50pct_nm,SEIop,Ith_LPT,SpectralMaxCount_1,SpectralMaxCount_2,SpectralMaxCount_3,Unif-S,Num_Weak_S,Num_Weak_D,Num_Weak_A,Num_Weak_B,Num_Weak_DS,Neighbor_Fail,w0_Outlier_Violations,Sub-AOK,Sub-BOK,w0_mean,w0_StDev,w0_max,w0_min,w0_median,NA_mean,NA_StDev,NA_max,NA_min,NA_median,Weakest_Pwr_11,Weakest_EmitterNum,2ndWeakest_Pwr_11,2ndWeakest_EmitterNum,3rdWeakest_Pwr_11,3rdWeakest_EmitterNum,4thWeakest_Pwr_11,4thWeakest_EmitterNum,X_Radius_Mean_below,X_Radius_Median_below,X_Radius_Max_below,X_Radius_Min_below,X_Radius_StDev_below,Y_Radius_Mean_below,Y_Radius_Median_below,Y_Radius_Max_below,Y_Radius_Min_below,Y_Radius_StDev_below,X_Radius_Mean_focus,X_Radius_Median_focus,X_Radius_Max_focus,X_Radius_Min_focus,X_Radius_StDev_focus,Y_Radius_Mean_focus,Y_Radius_Median_focus,Y_Radius_Max_focus,Y_Radius_Min_focus,Y_Radius_StDev_focus,X_Radius_Mean_above,X_Radius_Median_above,X_Radius_Max_above,X_Radius_Min_above,X_Radius_StDev_above,Y_Radius_Mean_above,Y_Radius_Median_above,Y_Radius_Max_above,Y_Radius_Min_above,Y_Radius_StDev_above,X_Radius_Mean_far,X_Radius_Median_far,X_Radius_Max_far,X_Radius_Min_far,X_Radius_StDev_far,Y_Radius_Mean_far,Y_Radius_Median_far,Y_Radius_Max_far,Y_Radius_Min_far,Y_Radius_StDev_far,CaddoTheta_Mean_below,CaddoTheta_Median_below,CaddoTheta_Max_below,CaddoTheta_Min_below,CaddoTheta_StDev_below,CaddoElliPct_Mean_below,CaddoElliPct_Median_below,CaddoElliPct_Max_below,CaddoElliPct_Min_below,CaddoElliPct_StDev_below,CaddoTheta_Mean_focus,CaddoTheta_Median_focus,CaddoTheta_Max_focus,CaddoTheta_Min_focus,CaddoTheta_StDev_focus,CaddoElliPct_Mean_focus,CaddoElliPct_Median_focus,CaddoElliPct_Max_focus,CaddoElliPct_Min_focus,CaddoElliPct_StDev_focus,CaddoTheta_Mean_above,CaddoTheta_Median_above,CaddoTheta_Max_above,CaddoTheta_Min_above,CaddoTheta_StDev_above,CaddoElliPct_Mean_above,CaddoElliPct_Median_above,CaddoElliPct_Max_above,CaddoElliPct_Min_above,CaddoElliPct_StDev_above,CaddoTheta_Mean_far,CaddoTheta_Median_far,CaddoTheta_Max_far,CaddoTheta_Min_far,CaddoTheta_StDev_far,CaddoElliPct_Mean_far,CaddoElliPct_Median_far,CaddoElliPct_Max_far,CaddoElliPct_Min_far,CaddoElliPct_StDev_far,CaddoWXD4S_Mean_below,CaddoWXD4S_Median_below,CaddoWXD4S_Max_below,CaddoWXD4S_Min_below,CaddoWXD4S_StDev_below,CaddoWYD4S_Mean_below,CaddoWYD4S_Median_below,CaddoWYD4S_Max_below,CaddoWYD4S_Min_below,CaddoWYD4S_StDev_below,CaddoWXD4S_Mean_focus,CaddoWXD4S_Median_focus,CaddoWXD4S_Max_focus,CaddoWXD4S_Min_focus,CaddoWXD4S_StDev_focus,CaddoWYD4S_Mean_focus,CaddoWYD4S_Median_focus,CaddoWYD4S_Max_focus,CaddoWYD4S_Min_focus,CaddoWYD4S_StDev_focus,CaddoWXD4S_Mean_above,CaddoWXD4S_Median_above,CaddoWXD4S_Max_above,CaddoWXD4S_Min_above,CaddoWXD4S_StDev_above,CaddoWYD4S_Mean_above,CaddoWYD4S_Median_above,CaddoWYD4S_Max_above,CaddoWYD4S_Min_above,CaddoWYD4S_StDev_above,CaddoWXD4S_Mean_far,CaddoWXD4S_Median_far,CaddoWXD4S_Max_far,CaddoWXD4S_Min_far,CaddoWXD4S_StDev_far,CaddoWYD4S_Mean_far,CaddoWYD4S_Median_far,CaddoWYD4S_Max_far,CaddoWYD4S_Min_far,CaddoWYD4S_StDev_far,M2_mean,M2_median,M2_min,M2_max,M2_StDev,Zr_mean,Zr_median,Zr_min,Zr_max,Zr_StDev,Mean_z0,Max_z0,Min_z0,StDev_z0,Min_z0_EmitterNum,Max_z0_EmitterNum,AlgorithmCalc_Z0,CBP_1,CBP_2,CBP_3,Img_Tilt_X,Img_Tilt_Y,MaxPwr_EmitterNum,Max_Pwr_11,2ndMaxPwr_EmitterNum,2ndMax_Pwr_11,3rdMaxPwr_EmitterNum,3rdMax_Pwr_11,4thMaxPwr_EmitterNum,4thMax_Pwr_11,Magnification_Far,Magnification_Focus,Magnification_Above,Magnification_Below,Peak_Brightness_Focus,Peak_Brightness_Far,Peak_Brightness_Above,Peak_Brightness_Below,D4_R_MED_Far,D4_R_MED_Focus,D4_R_MED_Above,D4_R_MED_Below,D4_R_STD_Far,D4_R_STD_Focus,D4_R_STD_Above,D4_R_STD_Below,w0Major_mean,w0Major_StDev,w0Major_max,w0Major_min,w0Major_median,NAMajor_mean,NAMajor_StDev,NAMajor_max,NAMajor_min,NAMajor_median,w0Minor_mean,w0Minor_StDev,w0Minor_max,w0Minor_min,w0Minor_median,NAMinor_mean,NAMinor_StDev,NAMinor_max,NAMinor_min,NAMinor_median,5thWeakest_Pwr_11,5thMax_Pwr_11,5thWeakest_Pwr_11_EmitterNum,5thMax_Pwr_11_EmitterNum,6thWeakest_Pwr_11,6thMax_Pwr_11,6thWeakest_Pwr_11_EmitterNum,6thMax_Pwr_11_EmitterNum,7thWeakest_Pwr_11,7thMax_Pwr_11,7thWeakest_Pwr_11_EmitterNum,7thMax_Pwr_11_EmitterNum,8thWeakest_Pwr_11,8thMax_Pwr_11,8thWeakest_Pwr_11_EmitterNum,8thMax_Pwr_11_EmitterNum,9thWeakest_Pwr_11,9thMax_Pwr_11,9thWeakest_Pwr_11_EmitterNum,9thMax_Pwr_11_EmitterNum,10thWeakest_Pwr_11,10thMax_Pwr_11,10thWeakest_Pwr_11_EmitterNum,10thMax_Pwr_11_EmitterNum,5thLowest_w0,5thHighest_w0,5thLowest_w0_EmitterNum,5thHighest_w0_EmitterNum,6thLowest_w0,6thHighest_w0,6thLowest_w0_EmitterNum,6thHighest_w0_EmitterNum,7thLowest_w0,7thHighest_w0,7thLowest_w0_EmitterNum,7thHighest_w0_EmitterNum,8thLowest_w0,8thHighest_w0,8thLowest_w0_EmitterNum,8thHighest_w0_EmitterNum,9thLowest_w0,9thHighest_w0,9thLowest_w0_EmitterNum,9thHighest_w0_EmitterNum,10thLowest_w0,10thHighest_w0,10thLowest_w0_EmitterNum,10thHighest_w0_EmitterNum,5thLowest_NA,5thHighest_NA,5thLowest_NA_EmitterNum,5thHighest_NA_EmitterNum,6thLowest_NA,6thHighest_NA,6thLowest_NA_EmitterNum,6thHighest_NA_EmitterNum,7thLowest_NA,7thHighest_NA,7thLowest_NA_EmitterNum,7thHighest_NA_EmitterNum,8thLowest_NA,8thHighest_NA,8thLowest_NA_EmitterNum,8thHighest_NA_EmitterNum,9thLowest_NA,9thHighest_NA,9thLowest_NA_EmitterNum,9thHighest_NA_EmitterNum,10thLowest_NA,10thHighest_NA,10thLowest_NA_EmitterNum,10thHighest_NA_EmitterNum,
Run1,Coup-03,62112-815-010E01I,1,122,134,0.001313997,-0.03092289,1.364731,1.62154,0.3257288,1.861553,0.7788798,2.02699,1.085207,2.229667,1.412207,940.54245642059,939.379510940237,1.82339189628772,0.447609670103361,0.3701528,2.01991,1.066007,3.498836,941.0511,939.9329,941.3411,939.3626,941.6942,940.4992,0.741104028491121,148.401106131385,5804.6,3740,6252,8.03212928771973,1,0,0,0,1,0,0,1,1,2.87515497207642,0.0193666499108076,2.92438101768494,2.82197308540344,2.87662601470947,0.177291497588158,0.00144273403566331,0.18187589943409,0.172806203365326,0.177242398262024,2.33592295646667,81,3.89414000511169,70,3.91544699668884,191,3.92008495330811,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64134907722473,-0.184107199311256,89.4929809570313,-88.9857177734375,52.6373291015625,2.60379600524902,2.30739498138428,10.6521596908569,0.230942100286484,1.66386902332306,-10.8622398376465,-16.8020896911621,88.9413375854492,-88.5332183837891,35.1453514099121,3.53318500518799,3.06603908538818,12.5419397354126,0.2820985019207,2.02964091300964,-21.0163803100586,-23.4562492370605,88.1590270996094,-77.8716430664063,23.1891098022461,4.7887020111084,4.6582350730896,14.3574800491333,0.417378902435303,2.25448703765869,-18.4262504577637,-20.6652793884277,81.0520172119141,-88.8700637817383,28.9639205932617,3.34295606613159,3.18735504150391,9.29570388793945,0.19293150305748,1.56723594665527,4.45483493804932,4.46337080001831,4.76682806015015,4.14064598083496,0.109604999423027,4.46774911880493,4.47012519836426,4.81986713409424,4.18043518066406,0.146169304847717,2.92369508743286,2.92148900032043,3.07239508628845,2.81454205513,0.03839410841465,2.88537907600403,2.884113073349,3.01605606079102,2.77708911895752,0.0445043593645096,4.69533395767212,4.68010187149048,5.02815914154053,4.44863414764404,0.122919701039791,4.58280611038208,4.57886981964111,4.99761199951172,4.23690795898438,0.158741503953934,7.07575178146362,7.06906509399414,7.51489400863647,6.75337982177734,0.147764101624489,6.95719385147095,6.95528507232666,7.41399812698364,6.42985391616821,0.188142195343971,1.70261299610138,1.70267391204834,1.66348099708557,1.75221192836761,0.0161392111331224,16.2183609008789,16.2082290649414,15.6227998733521,16.7842197418213,0.187619894742966,-0.172237902879715,3.36490988731384,-2.03098011016846,0.795423984527588,255,81,-0.122396200895309,0.330599993467331,7.98190021514893,0.830999970436096,0.235653102397919,-0.13906230032444,232,4.54483079910278,198,4.45268106460571,213,4.43587112426758,226,4.43124580383301,10.066499710083,10.0667295455933,10.0669803619385,10.0624799728394,46618.3203125,9896.16015625,18849.51953125,22678.640625,1.01788997650146,1.01555395126343,1.02595496177673,0.99897038936615,0.0188474301248789,0.01971654035151,0.0204983204603195,0.0189115200191736,2.94613790512085,0.0503866598010063,3.13929104804993,2.85787606239319,2.93643307685852,0.181276798248291,0.00332471891306341,0.191316097974777,0.170504093170166,0.181437194347382,2.84869790077209,0.0320383198559284,2.96413207054138,2.77187395095825,2.850506067276,0.177194595336914,0.00223148101940751,0.182135105133057,0.168644905090332,0.177316799759865,3.92916514567953,4.95079669919595,90,258,3.9331922390422,4.94750672154088,97,248,3.93324632510041,4.93930727511634,56,272,3.93695044742978,4.91458994651467,66,273,3.94009207475376,4.89668746124737,124,249,3.94485937445593,4.88946929045035,69,280,2.83182392344288,2.91243151573899,274,92,2.83197487243124,2.91179456662687,174,162,2.8358305799918,2.91132252169358,219,237,2.83673885021759,2.91093966394278,91,213,2.83717482922632,2.91066451028867,261,-1,2.83799990606937,2.91018780762467,276,78,0.174048957746151,0.180406882181658,224,226,0.174349039915745,0.180136629597138,183,52,0.174461587624915,0.180003959049805,76,8,0.174533089479118,0.179988083624064,109,165,0.174719513074598,0.179797991459435,64,280,0.174727524197191,0.179716833907742,162,73,
Run1,Coup-03,62112-815-010E01I,2,122,165,0.002044687,-0.02560616,1.360912,1.619086,0.3221765,1.859522,0.7741921,2.028141,1.079879,2.237586,1.406384,939.728368729645,938.603739570384,1.86582371021825,0.471499178523345,0.3681317,2.021874,1.062522,3.496614,940.2216,939.1084,940.5232,938.6902,940.8113,939.6775,0.740125386579597,151.430588996143,5797.5,3928.65,6532,8.73725986480713,0,0,0,0,0,0,0,1,1,2.8683979511261,0.0209415592253208,2.92732405662537,2.79455900192261,2.86907291412354,0.173786997795105,0.0013447180390358,0.177594393491745,0.17011970281601,0.173770904541016,3.87202596664429,79,3.87269306182861,92,3.87849092483521,91,3.87886595726013,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.48482513427734,-12.5969696044922,89.9420776367188,-89.8986968994141,49.3779716491699,2.69974803924561,2.47439098358154,7.66410112380981,0.0993477925658226,1.55387902259827,-21.5767002105713,-32.4954490661621,86.6729125976563,-88.5720062255859,33.184700012207,4.21603298187256,3.64098906517029,18.3276805877686,0.104260303080082,2.64212894439697,-23.2900199890137,-26.1645107269287,89.230842590332,-80.5422897338867,20.7448501586914,4.99633407592773,4.67991781234741,14.5373201370239,1.27704799175262,2.23925089836121,-19.8571796417236,-23.2977199554443,80.9238510131836,-89.5475387573242,27.8241405487061,3.52681493759155,3.31603598594666,9.13562965393066,0.308935701847076,1.71873497962952,4.48638200759888,4.50664901733398,4.8387508392334,4.10122203826904,0.172282993793488,4.48167181015015,4.48987483978271,4.88734912872314,4.07764196395874,0.200212195515633,2.90851211547852,2.90613794326782,3.1632080078125,2.75584292411804,0.0508249998092651,2.88032388687134,2.86962294578552,3.04362201690674,2.76163792610168,0.0501844212412834,4.6593861579895,4.64824819564819,5.04649782180786,4.3349552154541,0.14585480093956,4.5445990562439,4.54432392120361,5.02960205078125,4.18537902832031,0.197461500763893,6.89928579330444,6.88018894195557,7.37448501586914,6.50193023681641,0.176903799176216,6.77367782592773,6.79457807540894,7.30364418029785,6.28012704849243,0.248382300138474,1.66647100448608,1.66694009304047,1.60847890377045,1.70421802997589,0.0151279801502824,16.5064907073975,16.519100189209,15.8957901000977,17.1026191711426,0.1978639960289,-0.0122035397216678,1.78483700752258,-2.55023598670959,1.16703701019287,213,27,0.113461501896381,0.339599996805191,7.82690000534058,0.818700015544891,0.361081212759018,-0.0669983476400375,213,4.36884880065918,232,4.33597993850708,5,4.33304119110107,242,4.32260608673096,10.0643100738525,10.0647497177124,10.0646200180054,10.0615100860596,47157.48046875,10709.7197265625,19947.880859375,22326,1.01750898361206,1.01189994812012,1.02420794963837,1.00296199321747,0.0214217007160187,0.019854549318552,0.0222593694925308,0.0178299695253372,2.94326996803284,0.0712109208106995,3.3530330657959,2.83561301231384,2.92140889167786,0.176913693547249,0.00352578889578581,0.18478499352932,0.165616005659103,0.177000492811203,2.82453608512878,0.0321050100028515,2.94254398345947,2.70022797584534,2.82293295860291,0.173031702637672,0.00228213705122471,0.179426804184914,0.166358903050423,0.173051297664642,3.88327995281248,4.83638353506535,127,260,3.89255314566174,4.82773587842343,98,265,3.89761541184697,4.7970067936625,114,250,3.89920824062858,4.79558942015855,70,274,3.900956690613,4.77654870828643,87,245,3.90149068493633,4.77502758731395,62,282,2.82070039890948,2.9090654119459,119,134,2.82300245196554,2.90867876843772,276,19,2.82553305678274,2.90838757934318,241,68,2.82647594856289,2.90803032868177,259,27,2.82769099071726,2.90753189553149,9,97,2.82879285793411,2.90722300034664,279,232,0.17085518860797,0.176606399129351,54,98,0.17094488824453,0.176548982858029,28,281,0.171090019705165,0.176427934449493,97,89,0.171162380756353,0.176325065443518,220,62,0.171399407101683,0.176315679576163,20,271,0.171452325821455,0.176300748913993,63,154,
Run1,Coup-03,62112-815-010E01I,3,119,49,0.0006732391,-0.01516342,1.356179,1.605127,0.3154767,1.833444,0.7591062,1.993851,1.060431,2.194863,1.391861,939.763952644409,938.641631452747,1.73762227411953,0.461840089627344,0.3677405,1.987538,1.042355,3.512341,940.2578,939.1855,940.4854,938.796,940.8033,939.7204,0.731039021168658,152.212840706895,5931,3402.75,6949,9.46907138824463,0,0,0,0,0,0,0,1,1,2.91313290596008,0.0227947290986776,2.96778392791748,2.84752798080444,2.91338610649109,0.174729093909264,0.00180198496673256,0.178630203008652,0.169565096497536,0.174911499023438,3.78151607513428,87,3.78937792778015,70,3.79642796516418,67,3.80373692512512,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1547002792358,21.8751602172852,89.2855987548828,-89.0184097290039,49.5987091064453,2.55822706222534,2.42632007598877,6.97396087646484,0.0602334402501583,1.41122198104858,-19.9643402099609,-26.366039276123,89.3778381347656,-89.2386169433594,30.4029293060303,3.93276500701904,3.52139401435852,15.6494102478027,0.229876905679703,2.43001794815063,-26.8115005493164,-28.3156108856201,88.6262130737305,-86.175163269043,22.8763198852539,4.45191192626953,4.20540523529053,11.4262399673462,0.244379296898842,2.07837200164795,-28.9311294555664,-33.9277381896973,83.7919082641602,-87.4523086547852,28.3379592895508,3.30314898490906,3.2558000087738,11.0107402801514,0.223054304718971,1.65145099163055,4.26657295227051,4.27614498138428,4.61401176452637,3.83510708808899,0.181910499930382,4.27290201187134,4.25578212738037,4.75375604629517,3.8760929107666,0.221717193722725,2.9835159778595,2.97920298576355,3.1817479133606,2.87047100067139,0.0522601008415222,2.9388689994812,2.93223309516907,3.08964705467224,2.80985999107361,0.0479010008275509,4.91948318481445,4.88560104370117,5.47128486633301,4.52642393112183,0.22307650744915,4.82392311096191,4.80028295516968,5.40435791015625,4.26958084106445,0.267386794090271,7.26540422439575,7.2559962272644,7.93297290802002,6.78491687774658,0.24855749309063,7.19613313674927,7.19314193725586,7.89332818984985,6.44818019866943,0.302284091711044,1.70154690742493,1.69947004318237,1.65799999237061,1.75031101703644,0.0178389493376017,16.6745491027832,16.664529800415,16.1074504852295,17.4987697601318,0.25179260969162,-1.74729800224304,0.997538685798645,-5.08193492889404,1.57830405235291,232,27,-1.68702399730682,0.331499993801117,7.90439987182617,0.82940000295639,0.476570188999176,-0.239199697971344,213,4.34386110305786,232,4.30593109130859,5,4.28796577453613,198,4.26531505584717,10.0659103393555,10.067910194397,10.0665903091431,10.0632600784302,45563.3203125,9716.9599609375,17858.919921875,25279.279296875,1.00990796089172,1.01651298999786,1.01834797859192,1.00065994262695,0.0181152503937483,0.0183424297720194,0.020681370049715,0.0189248193055391,2.97475600242615,0.0747929364442825,3.29142689704895,2.85875201225281,2.95625805854797,0.179708495736122,0.00291888602077961,0.186437293887138,0.170155793428421,0.179648205637932,2.86861610412598,0.0373397804796696,2.97976303100586,2.77893710136414,2.86525893211365,0.175647497177124,0.0022150669246912,0.182057604193687,0.168539196252823,0.175770506262779,3.8041791996192,4.85076777827192,89,261,3.8115963755636,4.84316232600877,92,251,3.81524043334591,4.84276755308235,75,245,3.81991241909431,4.79305956821686,113,268,3.823717422762,4.78969033312563,149,257,3.8240271676735,4.78192241661968,91,276,2.86574991289608,2.95565020981526,156,120,2.8658061952511,2.95445504572755,62,246,2.8664266951668,2.9542412290875,6,133,2.86657210024622,2.95416127806591,185,17,2.8693100129382,2.95393963668932,279,223,2.86986267566096,2.95326915146934,126,193,0.170305516195223,0.178040260827583,57,218,0.170445057158895,0.178015466280951,189,52,0.170478285701327,0.177902318581248,33,229,0.170620662221806,0.177694726809486,97,50,0.170647283185059,0.177653036333814,232,127,0.171037277821782,0.177561820724889,134,203,
Run1,Coup-03,62112-815-010E01I,4,118,83,0.001808618,-0.00269413,1.362888,1.619358,0.3236266,1.857479,0.7745181,2.022019,1.081093,2.224707,1.41486,940.775528505732,939.608637978098,1.73225003687332,0.440936831193653,0.3696791,2.015792,1.062297,3.325111,941.2662,940.2012,941.4843,939.8025,941.8022,940.7349,0.744324343407759,148.838663572984,6054.25,3454,7652.85,6.34154891967773,0,0,0,0,0,0,0,1,1,2.90909099578857,0.0237747300416231,2.96047902107239,2.83681797981262,2.91142010688782,0.176179498434067,0.00200360710732639,0.180867999792099,0.171491399407387,0.176440298557281,3.88387107849121,70,3.8981499671936,149,3.90549898147583,164,3.91577196121216,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7218894958496,34.0199394226074,89.7966537475586,-89.1206436157227,45.8231582641602,2.30123996734619,2.03126001358032,8.19348621368408,0.128240302205086,1.31565999984741,-15.7643299102783,-23.5944404602051,88.4978332519531,-89.4266128540039,32.4914398193359,4.00713205337524,3.52121901512146,17.5514392852783,0.445455312728882,2.39219188690186,-26.5738296508789,-27.9150905609131,80.6783065795898,-81.5493774414063,20.2579898834229,4.84843015670776,4.63426780700684,12.3899297714233,0.0959794595837593,2.13683605194092,-30.7952098846436,-31.0561294555664,85.5556488037109,-88.091552734375,25.3421993255615,3.76877689361572,3.56800603866577,9.81985187530518,0.592631280422211,1.79127097129822,4.36667490005493,4.37302112579346,4.9675989151001,3.87190699577332,0.263054490089417,4.37212896347046,4.36957597732544,5.02635097503662,3.80025291442871,0.289716094732285,2.98796892166138,2.98148488998413,3.19139504432678,2.82626008987427,0.0555026903748512,2.94096302986145,2.93232703208923,3.09881711006165,2.82885408401489,0.0492036305367947,4.89139223098755,4.85234594345093,5.55075883865356,4.37512302398682,0.285622209310532,4.78593921661377,4.76743698120117,5.46041679382324,4.20559215545654,0.327536404132843,7.23860597610474,7.22665786743164,8.04291439056396,6.60644102096558,0.319587588310242,7.15182113647461,7.18559217453003,7.95437002182007,6.39751720428467,0.379151791334152,1.71143794059753,1.71106207370758,1.65979301929474,1.77681791782379,0.0191771313548088,16.514820098877,16.5023193359375,15.9079999923706,17.1466693878174,0.270857095718384,-1.23589599132538,2.46698999404907,-5.16936111450195,1.98326396942139,213,27,-1.11191594600677,0.334800004959106,8.05939960479736,0.83270001411438,0.604335486888886,-0.295447707176209,27,4.31864500045776,226,4.28531217575073,213,4.28189420700073,2,4.27636909484863,10.0649900436401,10.065110206604,10.0660104751587,10.0622701644897,44798.359375,10358.8798828125,19442.51953125,25012.640625,1.01350402832031,1.01890599727631,1.02230894565582,1.0002269744873,0.0210656691342592,0.0196011699736118,0.0215912908315659,0.0158293303102255,2.98091888427734,0.069014847278595,3.29853391647339,2.8410120010376,2.96740889549255,0.181291595101357,0.00278940703719854,0.188913807272911,0.170977100729942,0.181155905127525,2.87173795700073,0.0378475002944469,2.96186208724976,2.77060508728027,2.87263798713684,0.176839798688889,0.00218091509304941,0.183738395571709,0.170731395483017,0.176750406622887,3.91608989448764,4.94877231618842,143,251,3.91735351994779,4.91451041262739,115,273,3.91835234154312,4.90985698798554,101,281,3.92455742391913,4.90146378946347,176,283,3.92709551476372,4.87030520137075,159,274,3.92871685772545,4.83883999827667,118,253,2.85449414987615,2.95444227495196,74,254,2.85561596770694,2.95327995951065,37,9,2.85775471032654,2.95216769532787,96,138,2.85848442789448,2.95107521412048,169,113,2.86209834568794,2.95046345708665,143,111,2.86308625643689,2.95012482658272,118,215,0.1719924045333,0.180046948032606,255,269,0.172009611990712,0.179899418669769,174,271,0.172016567742954,0.17978593126509,193,198,0.172209893089679,0.179753517717523,232,274,0.172217849362072,0.179646857614681,97,128,0.172232998974201,0.179612338377659,171,25,
Run1,Coup-03,62112-815-010E01I,5,115,187,0.0005158599,-0.06133318,1.355259,1.606433,0.3138691,1.833565,0.7594322,1.995342,1.062129,2.198748,1.390815,939.589239950946,938.490533508433,1.78124733831464,0.451889192209933,0.3680008,1.989705,1.045255,3.214308,940.0733,939.0052,940.352,938.6193,940.6313,939.5379,0.734425824838035,156.007060655915,6024.5,3987.725,7303.25,7.78379535675049,0,0,0,0,0,0,0,1,1,2.88945508003235,0.0227612797170877,2.93940496444702,2.82658696174622,2.88906192779541,0.176605895161629,0.00176952197216451,0.182233601808548,0.172915995121002,0.176543101668358,3.78216290473938,70,3.79548907279968,92,3.81404805183411,101,3.8231680393219,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.318790435791,36.1344184875488,88.4963989257813,-89.6413726806641,53.3896484375,2.66126489639282,2.40358400344849,9.56557083129883,0.190837994217873,1.6722400188446,-21.5707607269287,-35.3428497314453,86.8844680786133,-88.8090133666992,37.7051315307617,4.65266609191895,3.797847032547,16.3448390960693,0.242892399430275,3.211266040802,-24.7935695648193,-28.7737808227539,89.8645782470703,-89.0926132202148,30.1846504211426,3.61878800392151,3.41855502128601,10.6733999252319,0.341197788715363,1.91128301620483,-27.4335594177246,-34.6993598937988,86.7919692993164,-87.6921997070313,34.4626007080078,3.14038705825806,2.87431597709656,8.68607616424561,0.0861256197094917,1.69183194637299,4.33367919921875,4.33653497695923,4.69803190231323,3.95333409309387,0.168225601315498,4.36039018630981,4.34568691253662,4.82700777053833,3.95782208442688,0.204106897115707,2.93870496749878,2.92708802223206,3.15890693664551,2.79882907867432,0.0604140013456345,2.92091107368469,2.91292810440063,3.0866379737854,2.78338193893433,0.0597107298672199,4.76251602172852,4.7444281578064,5.26807689666748,4.45565605163574,0.173249006271362,4.70184898376465,4.69223308563232,5.18365478515625,4.31127214431763,0.210740894079208,7.16867685317993,7.15302276611328,7.78898000717163,6.6943039894104,0.227306306362152,7.12441492080688,7.12200403213501,7.70846796035767,6.5988621711731,0.26106670498848,1.7061619758606,1.70500099658966,1.66404402256012,1.75458097457886,0.0174004193395376,16.3631496429443,16.3738803863525,15.6643600463867,16.9581298828125,0.242775395512581,-0.95918732881546,1.67280495166779,-3.65491199493408,1.29795503616333,255,2,-0.833623170852661,0.324200004339218,8.05939960479736,0.829299986362457,0.379863888025284,-0.260755509138107,213,4.24458694458008,232,4.24383115768433,226,4.2303318977356,239,4.22605085372925,10.065770149231,10.0657901763916,10.0657901763916,10.0621795654297,45668.23828125,9814.7197265625,18340.880859375,23964.640625,1.00516104698181,1.00497400760651,1.01118898391724,0.994726479053497,0.018439769744873,0.0205819793045521,0.0208643898367882,0.0172534007579088,2.98125195503235,0.0920299515128136,3.31876492500305,2.86637210845947,2.94904494285584,0.181008905172348,0.0034429719671607,0.189767405390739,0.17073829472065,0.180976092815399,2.85021901130676,0.0334808193147182,2.97730708122253,2.77667498588562,2.85025405883789,0.177051097154617,0.00248621497303247,0.18449379503727,0.169489696621895,0.176804393529892,3.82706002349935,4.86200239292459,159,259,3.82868616903828,4.82603472090637,149,283,3.83485279177633,4.7921326932214,154,251,3.8381899515869,4.76529144099392,155,267,3.83967666992212,4.73764999785819,106,260,3.84061174149484,4.73002242050734,118,281,2.836645938963,2.93373760084669,12,225,2.83672952617486,2.93136908120642,154,64,2.83996728562,2.93123559003587,142,191,2.83998618528412,2.93073935583393,281,167,2.84049503424964,2.93024105173242,187,108,2.84127040803405,2.92902174740456,51,53,0.173333137659858,0.180440287936073,28,200,0.173350815278555,0.180399930797684,214,279,0.173405836848242,0.180332951489167,47,8,0.173481245688706,0.180207251827536,174,84,0.173529044760632,0.180018376696677,231,27,0.173636518207577,0.179662416205369,108,264,
